,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3404,30.62003123,-86.28330464,13:35:42.300000,2023-03-16,6.924518931656264,2.8700351308326733,N,W
3405,30.62002523,-86.2833027,13:35:42.400000,2023-03-16,6.898843629934512,2.8714227679161257,N,W
3406,30.62001921,-86.28330075,13:35:42.500000,2023-03-16,6.935460872231708,2.8663000746100162,N,W
3407,30.62001316,-86.28329884,13:35:42.600000,2023-03-16,6.933744053469885,2.8723703449617672,N,W
3408,30.62000715,-86.28329694,13:35:42.700000,2023-03-16,6.924802470162813,2.876254911387692,N,W
3409,30.62000115,-86.28329497,13:35:42.800000,2023-03-16,6.890678155871235,2.8684116961284447,N,W
3410,30.61999511,-86.28329307,13:35:42.900000,2023-03-16,6.9037366149002235,2.875427424299558,N,W
3411,30.61998908,-86.28329116,13:35:43,2023-03-16,6.93967701054696,2.87489500282627,N,W
3412,30.61998305,-86.28328923,13:35:43.100000,2023-03-16,6.948552920421128,2.8706817327749805,N,W
3413,30.61997705,-86.28328731,13:35:43.200000,2023-03-16,6.917845381835952,2.8696748276463753,N,W
3414,30.61997102,-86.28328543,13:35:43.300000,2023-03-16,6.923039004612064,2.8786159468350916,N,W
3415,30.619965,-86.28328349,13:35:43.400000,2023-03-16,6.922169305961896,2.8754292837070836,N,W
3416,30.61995899,-86.28328155,13:35:43.500000,2023-03-16,6.917959065254145,2.87085032491998,N,W
3417,30.61995296,-86.28327963,13:35:43.600000,2023-03-16,6.928195516692135,2.8709838949819053,N,W
3418,30.61994695,-86.28327769,13:35:43.700000,2023-03-16,6.932279138136462,2.8719769655233147,N,W
3419,30.61994093,-86.28327577,13:35:43.800000,2023-03-16,6.914058505284794,2.8729410429484363,N,W
3420,30.61993492,-86.28327385,13:35:43.900000,2023-03-16,6.9104466515566125,2.875229576831601,N,W
3421,30.61992891,-86.28327192,13:35:44,2023-03-16,6.890420475952538,2.871790930823817,N,W
3422,30.61992289,-86.28326996,13:35:44.100000,2023-03-16,6.9163558952600175,2.864783765156194,N,W
3423,30.61991691,-86.28326802,13:35:44.200000,2023-03-16,6.909170741463118,2.866064933011483,N,W
3424,30.61991088,-86.28326607,13:35:44.300000,2023-03-16,6.938507276200624,2.87031804255865,N,W
3425,30.61990488,-86.28326411,13:35:44.400000,2023-03-16,6.914682135454239,2.8637294895252103,N,W
3426,30.61989885,-86.2832622,13:35:44.500000,2023-03-16,6.935010258247639,2.869689217950119,N,W
3427,30.61989284,-86.28326024,13:35:44.600000,2023-03-16,6.924756212945261,2.8687119423137557,N,W
3428,30.61988686,-86.2832583,13:35:44.700000,2023-03-16,6.893699882081609,2.8716408886968976,N,W
