,latitude,longitude,time,date,speed,course,lat_dir,long_dir
2522,30.62361046,-86.28482433,13:49:12.100000,2023-03-16,6.538046451246197,2.7083685278893097,N,W
2523,30.62360515,-86.28482129,13:49:12.200000,2023-03-16,6.586376307619843,2.680250787841888,N,W
2524,30.62359981,-86.2848184,13:49:12.300000,2023-03-16,6.575981425884429,2.700392409499123,N,W
2525,30.62359443,-86.28481551,13:49:12.400000,2023-03-16,6.577771790912178,2.7090065586913408,N,W
2526,30.62358905,-86.28481261,13:49:12.500000,2023-03-16,6.592305520667334,2.7049991716555075,N,W
2527,30.62358368,-86.28480965,13:49:12.600000,2023-03-16,6.5930590269162614,2.6948044849630604,N,W
2528,30.62357828,-86.2848067,13:49:12.700000,2023-03-16,6.646900548039515,2.6989396332650455,N,W
2529,30.62357288,-86.28480381,13:49:12.800000,2023-03-16,6.6144338817792265,2.7108592592914738,N,W
2530,30.62356748,-86.28480088,13:49:12.900000,2023-03-16,6.626576377999426,2.708625528883066,N,W
2531,30.62356207,-86.28479796,13:49:13,2023-03-16,6.579542223999022,2.706392625416168,N,W
2532,30.62355661,-86.28479504,13:49:13.100000,2023-03-16,6.670170817957363,2.7048260692279356,N,W
2533,30.62355116,-86.28479216,13:49:13.200000,2023-03-16,6.671691012712519,2.712042810563998,N,W
2534,30.62354572,-86.28478914,13:49:13.300000,2023-03-16,6.689105430688696,2.697080889555251,N,W
2535,30.62354028,-86.2847862,13:49:13.400000,2023-03-16,6.65216421589042,2.699677088354681,N,W
2536,30.62353485,-86.28478325,13:49:13.500000,2023-03-16,6.662092085589406,2.7046026900045272,N,W
2537,30.62352939,-86.28478032,13:49:13.600000,2023-03-16,6.696742755480831,2.7072446219394997,N,W
2538,30.62352394,-86.28477734,13:49:13.700000,2023-03-16,6.692635210979305,2.6942830210332134,N,W
2539,30.62351845,-86.2847744,13:49:13.800000,2023-03-16,6.7269565512570395,2.706266336278086,N,W
2540,30.62351298,-86.28477147,13:49:13.900000,2023-03-16,6.706298382762431,2.7112220368446094,N,W
2541,30.62350746,-86.28476853,13:49:14,2023-03-16,6.755152897923555,2.708163517736139,N,W
2542,30.62350199,-86.28476556,13:49:14.100000,2023-03-16,6.739867923295308,2.702213552681981,N,W
2543,30.62349649,-86.2847626,13:49:14.200000,2023-03-16,6.7236842767022456,2.704405809981897,N,W
2544,30.62349095,-86.28475971,13:49:14.300000,2023-03-16,6.73189645188605,2.718883130796215,N,W
2545,30.62348545,-86.28475684,13:49:14.400000,2023-03-16,6.691673685560137,2.7177732248960096,N,W
2546,30.62347992,-86.28475391,13:49:14.500000,2023-03-16,6.750030449515913,2.7138332947313946,N,W
