time,latitude,lat_dir,longitude,long_dir,speed,course,date
14:10:34.400000,38.41179166666667,N,-77.10096166666668,W,0.17,3.54,2023-04-12
14:10:34.600000,38.41179166666667,N,-77.10096166666668,W,0.15,3.54,2023-04-12
14:10:34.800000,38.41179166666667,N,-77.10096333333333,W,0.21,3.54,2023-04-12
14:10:35,38.411789999999996,N,-77.10096666666666,W,0.22,3.54,2023-04-12
14:10:35.200000,38.411789999999996,N,-77.10097000000002,W,0.25,3.54,2023-04-12
14:10:35.400000,38.411788333333334,N,-77.10097333333334,W,0.26,3.54,2023-04-12
14:10:35.600000,38.411788333333334,N,-77.10097666666667,W,0.26,3.54,2023-04-12
14:10:35.800000,38.41178666666666,N,-77.10097999999999,W,0.29,3.54,2023-04-12
14:10:36,38.41178666666666,N,-77.10098333333335,W,0.25,3.54,2023-04-12
14:10:36.200000,38.41178666666666,N,-77.10098666666667,W,0.26,3.54,2023-04-12
14:10:36.400000,38.411784999999995,N,-77.10099,W,0.28,3.54,2023-04-12
14:10:36.600000,38.411784999999995,N,-77.10099333333332,W,0.26,3.54,2023-04-12
14:10:36.800000,38.411784999999995,N,-77.10099666666666,W,0.28,3.54,2023-04-12
14:10:37,38.411784999999995,N,-77.10100000000001,W,0.26,3.54,2023-04-12
14:10:37.200000,38.411784999999995,N,-77.10100333333334,W,0.27,3.54,2023-04-12
14:10:37.400000,38.41178666666666,N,-77.10100666666666,W,0.27,3.54,2023-04-12
14:10:37.600000,38.41178666666666,N,-77.10100999999999,W,0.26,3.54,2023-04-12
14:10:37.800000,38.411784999999995,N,-77.10101333333334,W,0.25,3.54,2023-04-12
14:10:38,38.411784999999995,N,-77.10101666666667,W,0.24,3.54,2023-04-12
14:10:38.200000,38.41178666666666,N,-77.10102,W,0.23,3.54,2023-04-12
14:10:38.400000,38.41178666666666,N,-77.10102166666667,W,0.22,3.54,2023-04-12
14:10:38.600000,38.41178666666666,N,-77.10102499999999,W,0.21,3.54,2023-04-12
14:10:38.800000,38.41178666666666,N,-77.10102833333335,W,0.2,3.54,2023-04-12
14:10:39,38.41178666666666,N,-77.10103000000001,W,0.18,3.54,2023-04-12
14:10:39.200000,38.41178666666666,N,-77.10103166666667,W,0.13,3.54,2023-04-12
14:10:39.400000,38.411788333333334,N,-77.10103333333333,W,0.12,3.54,2023-04-12
14:10:39.600000,38.411788333333334,N,-77.101035,W,0.11,3.54,2023-04-12
14:10:39.800000,38.411788333333334,N,-77.10103666666669,W,0.11,3.54,2023-04-12
14:10:40,38.411789999999996,N,-77.10103833333332,W,1.09,273.39,2023-04-12
14:10:40.200000,38.411789999999996,N,-77.10103833333332,W,0.67,286.53,2023-04-12
14:10:40.400000,38.411788333333334,N,-77.10103666666669,W,0.28,286.53,2023-04-12
14:10:40.600000,38.411789999999996,N,-77.10103833333332,W,0.25,286.53,2023-04-12
14:10:40.800000,38.411789999999996,N,-77.10103833333332,W,0.2,286.53,2023-04-12
14:10:41,38.411789999999996,N,-77.10104000000001,W,0.17,286.53,2023-04-12
14:10:41.200000,38.411789999999996,N,-77.10104000000001,W,0.15,286.53,2023-04-12
14:10:41.400000,38.411789999999996,N,-77.10104000000001,W,0.14,286.53,2023-04-12
14:10:41.600000,38.411789999999996,N,-77.10104166666667,W,0.11,286.53,2023-04-12
14:10:41.800000,38.41179166666667,N,-77.10104166666667,W,0.1,286.53,2023-04-12
14:10:42,38.41179166666667,N,-77.10104333333334,W,0.09,286.53,2023-04-12
14:10:42.200000,38.41179166666667,N,-77.10104500000001,W,0.09,286.53,2023-04-12
14:10:42.400000,38.41179166666667,N,-77.10104500000001,W,0.07,286.53,2023-04-12
14:10:42.600000,38.41179166666667,N,-77.10104500000001,W,0.07,286.53,2023-04-12
14:10:42.800000,38.41179166666667,N,-77.10104666666666,W,0.07,286.53,2023-04-12
14:10:43,38.41179166666667,N,-77.10104666666666,W,0.05,286.53,2023-04-12
14:10:43.200000,38.41179166666667,N,-77.10104833333334,W,0.04,286.53,2023-04-12
14:10:43.400000,38.41179166666667,N,-77.10104833333334,W,0.03,286.53,2023-04-12
14:10:43.600000,38.41179166666667,N,-77.10104833333334,W,0.02,286.53,2023-04-12
14:10:43.800000,38.41179166666667,N,-77.10104833333334,W,0.03,286.53,2023-04-12
14:10:44,38.41179166666667,N,-77.10104833333334,W,0.03,286.53,2023-04-12
14:10:44.200000,38.41179166666667,N,-77.10104833333334,W,0.03,286.53,2023-04-12
14:10:44.400000,38.41179166666667,N,-77.10104833333334,W,0.05,286.53,2023-04-12
14:10:44.600000,38.41179166666667,N,-77.10104833333334,W,0.06,286.53,2023-04-12
14:10:44.800000,38.41179166666667,N,-77.10105,W,0.04,286.53,2023-04-12
14:10:45,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:45.200000,38.41179166666667,N,-77.10105,W,0.01,286.53,2023-04-12
14:10:45.400000,38.41179166666667,N,-77.10105,W,0.04,286.53,2023-04-12
14:10:45.600000,38.41179166666667,N,-77.10105,W,0.01,286.53,2023-04-12
14:10:45.800000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:46,38.41179166666667,N,-77.10105,W,0.04,286.53,2023-04-12
14:10:46.200000,38.41179166666667,N,-77.10105,W,0.03,286.53,2023-04-12
14:10:46.400000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:46.600000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:46.800000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:47,38.41179166666667,N,-77.10105,W,0.06,286.53,2023-04-12
14:10:47.200000,38.41179166666667,N,-77.10105,W,0.03,286.53,2023-04-12
14:10:47.400000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:47.600000,38.41179166666667,N,-77.10105,W,0.04,286.53,2023-04-12
14:10:47.800000,38.41179166666667,N,-77.10105,W,0.02,286.53,2023-04-12
14:10:48,38.41179166666667,N,-77.10105,W,0.04,286.53,2023-04-12
14:10:48.200000,38.41179166666667,N,-77.10105,W,0.01,286.53,2023-04-12
14:10:48.400000,38.41179166666667,N,-77.10105,W,0.05,286.53,2023-04-12
14:10:48.600000,38.41179166666667,N,-77.10105,W,0.05,286.53,2023-04-12
14:10:48.800000,38.41179166666667,N,-77.10105,W,0.06,286.53,2023-04-12
14:10:49,38.41179166666667,N,-77.10105,W,0.08,286.53,2023-04-12
14:10:49.200000,38.41179166666667,N,-77.10105,W,0.08,286.53,2023-04-12
14:10:49.400000,38.41179166666667,N,-77.10105,W,0.1,286.53,2023-04-12
14:10:49.600000,38.41179166666667,N,-77.10105,W,0.09,286.53,2023-04-12
14:10:49.800000,38.41179166666667,N,-77.10104833333334,W,0.07,286.53,2023-04-12
14:10:50,38.41179166666667,N,-77.10104833333334,W,0.09,286.53,2023-04-12
14:10:50.200000,38.41179166666667,N,-77.10104833333334,W,0.09,286.53,2023-04-12
14:10:50.400000,38.41179166666667,N,-77.10104833333334,W,0.08,286.53,2023-04-12
14:10:50.600000,38.411789999999996,N,-77.10104833333334,W,0.09,286.53,2023-04-12
14:10:50.800000,38.411789999999996,N,-77.10104833333334,W,0.07,286.53,2023-04-12
14:10:51,38.411789999999996,N,-77.10104833333334,W,0.05,286.53,2023-04-12
14:10:51.200000,38.411789999999996,N,-77.10104833333334,W,0.08,286.53,2023-04-12
14:10:51.400000,38.411789999999996,N,-77.10104833333334,W,0.05,286.53,2023-04-12
14:10:51.600000,38.411789999999996,N,-77.10104833333334,W,0.04,286.53,2023-04-12
14:10:51.800000,38.411789999999996,N,-77.10104833333334,W,0.08,286.53,2023-04-12
14:10:52,38.411789999999996,N,-77.10104833333334,W,0.06,286.53,2023-04-12
14:10:52.200000,38.411789999999996,N,-77.10104833333334,W,0.2,286.53,2023-04-12
14:10:52.400000,38.411789999999996,N,-77.10104833333334,W,0.1,286.53,2023-04-12
14:10:52.600000,38.411789999999996,N,-77.10104833333334,W,0.15,286.53,2023-04-12
14:10:52.800000,38.411789999999996,N,-77.10104833333334,W,0.17,286.53,2023-04-12
14:10:53,38.411789999999996,N,-77.10104833333334,W,0.23,286.53,2023-04-12
14:10:53.200000,38.411789999999996,N,-77.10105,W,0.79,286.53,2023-04-12
14:10:53.400000,38.411789999999996,N,-77.10105,W,1.8,286.53,2023-04-12
14:10:53.600000,38.411789999999996,N,-77.10105,W,1.95,238.59,2023-04-12
14:10:53.800000,38.411789999999996,N,-77.10105166666666,W,2.72,247.45,2023-04-12
14:10:54,38.411788333333334,N,-77.10105666666665,W,3.2,249.84,2023-04-12
14:10:54.200000,38.41178666666666,N,-77.10106,W,3.58,247.42,2023-04-12
14:10:54.400000,38.411784999999995,N,-77.10106499999999,W,3.94,246.57,2023-04-12
14:10:54.600000,38.41178333333333,N,-77.10106833333332,W,4.4,248.24,2023-04-12
14:10:54.800000,38.41178333333333,N,-77.10107500000001,W,4.76,250.17,2023-04-12
14:10:55,38.41178,N,-77.10108,W,5.09,248.67,2023-04-12
14:10:55.200000,38.41177833333334,N,-77.10108499999998,W,5.39,251.59,2023-04-12
14:10:55.400000,38.41177666666666,N,-77.10109166666666,W,5.69,246.91,2023-04-12
14:10:55.600000,38.411775,N,-77.10109833333334,W,5.72,248.12,2023-04-12
14:10:55.800000,38.411773333333336,N,-77.10110333333334,W,5.75,248.11,2023-04-12
14:10:56,38.41177,N,-77.10110999999999,W,6.04,247.74,2023-04-12
14:10:56.200000,38.411768333333335,N,-77.10111666666667,W,6.2,248.77,2023-04-12
14:10:56.400000,38.41176666666667,N,-77.10112333333335,W,6.38,247.3,2023-04-12
14:10:56.600000,38.411765,N,-77.10113166666666,W,6.44,247.38,2023-04-12
14:10:56.800000,38.41176166666666,N,-77.10113999999999,W,7.21,248.75,2023-04-12
14:10:57,38.41176,N,-77.10114833333333,W,7.38,249.63,2023-04-12
14:10:57.200000,38.41175833333334,N,-77.10115666666667,W,7.56,250.98,2023-04-12
14:10:57.400000,38.411755,N,-77.101165,W,7.36,250.29,2023-04-12
14:10:57.600000,38.41175333333333,N,-77.10117333333334,W,7.37,249.41,2023-04-12
14:10:57.800000,38.411750000000005,N,-77.10118166666668,W,7.43,250.99,2023-04-12
14:10:58,38.41174833333334,N,-77.10119,W,7.39,250.57,2023-04-12
14:10:58.200000,38.411746666666666,N,-77.10119833333334,W,7.38,251.1,2023-04-12
14:10:58.400000,38.41174333333333,N,-77.10120666666666,W,7.38,250.01,2023-04-12
14:10:58.600000,38.411741666666664,N,-77.101215,W,7.69,250.67,2023-04-12
14:10:58.800000,38.41173833333333,N,-77.10122166666666,W,7.62,250.77,2023-04-12
14:10:59,38.41173666666667,N,-77.10123,W,7.59,247.8,2023-04-12
14:10:59.200000,38.41173333333333,N,-77.10123833333334,W,7.63,251.51,2023-04-12
14:10:59.400000,38.41172999999999,N,-77.10124666666667,W,7.99,250.05,2023-04-12
14:10:59.600000,38.41172833333333,N,-77.10125666666667,W,8.15,250.33,2023-04-12
14:10:59.800000,38.411725000000004,N,-77.10126500000001,W,8.09,250.46,2023-04-12
14:11:00,38.41172166666667,N,-77.101275,W,8.15,249.73,2023-04-12
14:11:00.200000,38.411719999999995,N,-77.10128333333334,W,8.33,249.04,2023-04-12
14:11:00.400000,38.41171666666667,N,-77.10129333333332,W,8.58,249.46,2023-04-12
14:11:00.600000,38.41171333333333,N,-77.10130333333333,W,8.56,250.79,2023-04-12
14:11:00.800000,38.41171,N,-77.10131333333334,W,8.76,250.08,2023-04-12
14:11:01,38.41170833333334,N,-77.10132333333334,W,8.74,249.81,2023-04-12
14:11:01.200000,38.411705,N,-77.10133333333333,W,8.69,250.13,2023-04-12
14:11:01.400000,38.411703333333335,N,-77.10134333333333,W,8.5,249.89,2023-04-12
14:11:01.600000,38.411699999999996,N,-77.10135333333334,W,8.3,248.88,2023-04-12
14:11:01.800000,38.411696666666664,N,-77.10136333333332,W,8.59,250.54,2023-04-12
14:11:02,38.411695,N,-77.10137333333333,W,8.89,251.06,2023-04-12
14:11:02.200000,38.41169333333334,N,-77.101385,W,8.66,251.04,2023-04-12
14:11:02.400000,38.41169,N,-77.10139500000001,W,8.6,247.83,2023-04-12
